ID,RF,NB,LR
9434,0,0,0
9435,1,1,1
9436,0,1,0
9437,0,1,1
9438,1,0,1
9439,0,0,0
9440,0,0,0
9441,1,1,1
9442,1,1,0
9443,1,1,1
9444,0,0,0
9445,0,0,0
9446,1,1,0
9447,0,0,0
9448,0,0,0
9449,1,1,1
9450,1,1,0
9451,0,0,0
9452,0,0,0
9453,1,0,0
9454,0,0,0
9455,1,1,1
9456,0,0,0
9457,1,1,1
9458,0,0,0
9459,1,0,0
9460,1,0,0
9461,1,0,0
9462,0,0,0
9463,1,0,0
9464,1,0,0
9465,1,1,1
9466,0,0,0
9467,1,1,0
9468,1,1,1
9469,0,1,1
9470,1,0,0
9471,0,0,0
9472,1,0,1
9473,0,1,1
9474,0,0,0
9475,0,0,0
9476,0,0,0
9477,0,1,1
9478,1,1,0
9479,0,0,0
9480,0,0,0
9481,0,0,0
9482,1,1,1
9483,1,0,0
9484,0,0,0
9485,1,0,0
9486,1,0,0
9487,0,0,0
9488,1,1,1
9489,1,0,0
9490,1,1,1
9491,1,0,1
9492,1,1,1
9493,0,0,1
9494,1,1,0
9495,1,1,1
9496,0,0,0
9497,0,0,0
9498,0,0,0
9499,0,0,1
9500,0,0,0
9501,0,0,0
9502,0,1,1
9503,1,1,0
9504,0,0,0
9505,0,0,0
9506,0,1,1
9507,0,0,0
9508,1,1,1
9509,1,1,1
9510,0,0,0
9511,0,0,0
9512,1,1,1
9513,0,0,0
9514,0,0,0
9515,1,1,1
9516,0,0,0
9517,0,1,1
9518,0,0,0
9519,0,0,0
9520,0,1,0
9521,0,0,0
9522,1,1,0
9523,0,0,0
9524,1,0,1
9525,0,0,0
9526,0,1,1
9527,0,0,0
9528,1,0,0
9529,0,1,1
9530,0,0,0
9531,1,1,1
9532,1,0,0
9533,1,1,1
9534,0,0,0
9535,0,1,1
9536,0,0,0
9537,0,1,1
9538,1,1,1
9539,0,0,0
9540,1,0,0
9541,0,0,0
9542,0,1,1
9543,1,1,1
9544,1,1,1
9545,1,1,0
9546,1,1,0
9547,1,0,0
9548,0,0,0
9549,0,1,0
9550,0,0,0
9551,0,0,0
9552,1,1,1
9553,0,1,0
9554,1,1,1
9555,0,1,1
9556,0,0,0
9557,0,0,0
9558,1,1,1
9559,0,0,0
9560,0,0,0
9561,0,1,1
9562,0,0,0
9563,1,0,0
9564,0,0,0
9565,0,0,0
9566,1,1,1
9567,1,0,0
9568,0,1,0
9569,1,1,1
9570,1,1,1
9571,1,0,0
9572,0,0,0
9573,0,1,0
9574,0,0,0
9575,0,0,0
9576,0,0,0
9577,0,0,0
9578,1,1,1
9579,0,0,0
9580,0,0,0
9581,0,1,0
9582,0,0,0
9583,0,0,0
9584,0,0,0
9585,1,1,1
9586,1,0,0
9587,1,1,1
9588,0,1,1
9589,0,0,0
9590,0,0,0
9591,0,0,0
9592,1,1,0
9593,0,0,0
9594,0,0,0
9595,0,0,1
9596,0,1,0
9597,0,1,1
9598,1,0,0
9599,0,1,1
9600,0,0,0
9601,1,1,1
9602,1,1,1
9603,1,0,0
9604,1,1,1
9605,1,1,1
9606,1,1,1
9607,0,0,0
9608,1,1,1
9609,1,0,0
9610,0,0,0
9611,0,0,0
9612,0,0,0
9613,0,0,0
9614,1,0,1
9615,0,1,1
9616,1,1,1
9617,0,0,0
9618,1,1,1
9619,0,0,0
9620,0,0,0
9621,1,1,1
9622,0,0,0
9623,1,1,1
9624,0,0,0
9625,0,0,0
9626,0,0,0
9627,1,1,1
9628,0,0,0
9629,1,1,1
9630,0,1,0
9631,1,1,1
9632,1,1,0
9633,1,1,1
9634,0,0,0
9635,1,1,1
9636,0,0,0
9637,0,0,0
9638,0,0,0
9639,0,1,0
9640,1,1,1
9641,0,1,1
9642,0,0,0
9643,0,1,1
9644,1,1,1
9645,1,1,0
9646,0,0,0
9647,1,1,1
9648,1,1,1
9649,0,0,0
9650,0,0,0
9651,0,1,1
9652,0,0,0
9653,0,0,0
9654,0,0,0
9655,0,0,0
9656,0,1,1
9657,0,0,0
9658,1,1,1
9659,1,1,1
9660,0,1,1
9661,1,1,1
9662,1,1,1
9663,0,0,0
9664,1,1,0
9665,0,0,0
9666,0,0,0
9667,0,0,0
9668,0,0,0
9669,0,0,0
9670,1,0,0
9671,1,0,0
9672,0,0,0
9673,1,1,1
9674,1,1,1
9675,0,0,0
9676,1,1,0
9677,0,0,1
9678,0,1,0
9679,1,1,1
9680,1,0,1
9681,0,0,0
9682,1,1,0
9683,0,0,0
9684,0,0,1
9685,0,0,0
9686,1,1,1
9687,0,0,0
9688,1,1,1
9689,0,0,0
9690,1,1,0
9691,1,0,0
9692,1,1,1
9693,1,0,1
9694,1,1,1
9695,0,0,0
9696,1,1,1
9697,0,0,0
9698,0,0,0
9699,0,0,0
9700,1,1,0
9701,1,1,1
9702,0,0,0
9703,0,0,0
9704,1,1,1
9705,0,0,0
9706,1,1,0
9707,1,1,1
9708,1,0,0
9709,1,1,1
9710,1,1,1
9711,1,0,0
9712,1,0,0
9713,1,1,0
9714,1,1,1
9715,0,1,0
9716,1,1,1
9717,1,1,1
9718,0,1,1
9719,0,0,0
9720,1,1,1
9721,0,0,0
9722,0,0,0
9723,0,0,0
9724,1,1,1
9725,0,0,0
9726,0,0,0
9727,0,1,0
9728,0,0,0
9729,0,0,0
9730,1,1,1
9731,0,0,0
9732,0,0,0
9733,0,0,1
9734,0,0,0
9735,1,1,0
9736,0,0,0
9737,0,0,0
9738,1,0,0
9739,0,1,1
9740,0,0,0
9741,0,1,1
9742,0,1,0
9743,0,0,0
9744,1,1,1
9745,0,0,0
9746,1,1,1
9747,0,1,1
9748,0,0,0
9749,1,1,1
9750,0,1,0
9751,0,0,0
9752,1,1,0
9753,1,1,1
9754,1,1,0
9755,0,0,0
9756,0,1,0
9757,0,0,0
9758,0,1,0
9759,1,0,0
9760,0,1,1
9761,1,1,1
9762,1,1,1
9763,0,0,0
9764,1,1,0
9765,1,1,1
9766,0,1,0
9767,0,0,0
9768,1,0,0
9769,0,0,0
9770,0,1,1
9771,1,1,1
9772,1,0,0
9773,0,0,0
9774,0,1,0
9775,1,1,1
9776,0,0,0
9777,1,1,1
9778,1,1,1
9779,0,0,0
9780,0,0,0
9781,0,1,1
9782,1,1,1
9783,0,0,0
9784,1,0,0
9785,0,0,0
9786,0,1,1
9787,0,0,0
9788,0,0,0
9789,1,1,0
9790,0,0,0
9791,0,0,1
9792,0,0,0
9793,0,0,0
9794,1,1,1
9795,0,0,0
9796,1,0,0
9797,1,1,0
9798,0,1,1
9799,0,0,0
9800,1,0,0
9801,0,0,0
9802,1,1,1
9803,0,0,0
9804,0,1,1
9805,0,0,0
9806,0,0,0
9807,1,1,1
9808,1,1,1
9809,0,0,0
9810,1,1,1
9811,0,1,1
9812,0,1,0
9813,1,1,0
9814,0,0,0
9815,1,0,0
9816,0,0,0
9817,1,1,1
9818,0,0,0
9819,1,1,1
9820,1,1,0
9821,1,1,0
9822,1,0,1
9823,1,1,1
9824,0,0,0
9825,1,1,1
9826,0,1,1
9827,0,0,0
9828,1,0,0
9829,0,0,0
9830,0,1,0
9831,0,0,0
9832,1,0,0
9833,0,0,0
9834,1,1,1
9835,1,1,1
9836,0,0,0
9837,0,0,0
9838,0,0,0
9839,1,1,1
9840,1,0,0
9841,0,0,1
9842,1,1,1
9843,0,0,0
9844,0,0,0
9845,0,0,0
9846,1,0,1
9847,0,0,1
9848,0,0,0
9849,0,0,0
9850,1,1,0
9851,0,0,0
9852,0,0,0
9853,0,0,0
9854,0,0,0
9855,0,0,0
9856,0,1,1
9857,0,0,0
9858,1,0,0
9859,0,0,0
9860,1,0,1
9861,0,1,0
9862,0,0,0
9863,1,1,1
9864,0,0,0
9865,1,1,1
9866,0,0,0
9867,0,1,1
9868,0,0,0
9869,0,1,0
9870,0,0,0
9871,0,0,0
9872,1,0,0
9873,0,1,1
9874,0,1,1
9875,1,0,1
9876,0,0,0
9877,0,0,0
9878,1,0,1
9879,1,0,0
9880,0,0,0
9881,0,1,1
9882,0,0,0
9883,0,0,0
9884,0,0,0
9885,1,0,0
9886,1,0,1
9887,1,0,0
9888,1,1,0
9889,0,1,1
9890,0,0,0
9891,0,1,1
9892,0,1,0
9893,1,0,1
9894,1,0,0
9895,0,0,0
9896,0,0,0
9897,0,1,1
9898,1,1,1
9899,0,0,0
9900,0,0,1
9901,0,0,0
9902,0,0,0
9903,1,1,0
9904,0,1,0
9905,1,1,1
9906,0,0,0
9907,1,1,1
9908,0,0,0
9909,0,1,1
9910,1,1,1
9911,1,1,0
9912,1,1,1
9913,0,0,1
9914,0,0,0
9915,0,1,0
9916,1,1,0
9917,0,0,0
9918,0,1,1
9919,0,0,0
9920,0,1,1
9921,0,0,0
9922,0,0,0
9923,0,0,0
9924,1,1,0
9925,0,0,0
9926,0,0,0
9927,1,0,0
9928,0,0,1
9929,1,1,1
9930,0,1,1
9931,1,1,1
9932,0,0,0
9933,1,1,0
9934,0,0,0
9935,1,1,0
9936,0,0,0
9937,0,0,0
9938,0,0,0
9939,0,0,0
9940,0,0,0
9941,1,1,1
9942,0,0,0
9943,0,0,0
9944,1,1,1
9945,0,0,0
9946,0,0,0
9947,1,1,1
9948,1,1,1
9949,0,0,0
9950,1,1,1
9951,1,1,1
9952,1,1,1
9953,1,0,1
9954,0,1,0
9955,0,1,1
9956,1,1,1
9957,1,1,1
9958,0,1,1
9959,0,0,0
9960,0,0,0
9961,1,1,1
9962,1,0,1
9963,0,0,1
9964,1,1,1
9965,0,0,0
9966,0,0,0
9967,0,1,0
9968,0,0,0
9969,1,1,0
9970,1,0,0
9971,0,0,0
9972,0,0,0
9973,0,0,0
9974,0,0,0
9975,0,0,0
9976,1,1,1
9977,0,0,0
9978,1,1,1
9979,0,1,1
9980,0,0,0
9981,0,1,0
9982,0,0,1
9983,0,0,0
9984,0,1,1
9985,0,0,0
9986,1,1,1
9987,0,0,0
9988,0,1,0
9989,1,1,0
9990,0,0,0
9991,1,0,0
9992,0,0,0
9993,0,1,1
9994,1,1,1
9995,1,1,1
9996,0,0,0
9997,1,0,0
9998,1,1,0
9999,0,0,0
10000,0,0,0
10001,0,0,0
10002,0,0,0
10003,1,0,0
10004,0,0,0
10005,1,1,1
10006,1,1,1
10007,1,1,1
10008,1,0,0
10009,1,1,0
10010,0,0,0
10011,1,1,1
10012,0,1,1
10013,1,1,1
10014,1,1,1
10015,1,0,0
10016,0,0,1
10017,0,1,1
10018,0,0,0
10019,1,1,1
10020,0,0,0
10021,0,0,0
10022,0,0,0
10023,0,0,0
10024,0,1,0
10025,0,1,0
10026,1,1,1
10027,0,0,0
10028,0,0,0
10029,1,1,1
10030,1,1,1
10031,0,0,0
10032,0,0,0
10033,0,0,0
10034,0,1,1
10035,1,1,1
10036,1,1,1
10037,1,1,1
10038,1,1,1
10039,1,1,1
10040,1,0,0
10041,0,0,0
10042,0,0,0
10043,0,0,0
10044,0,0,0
10045,1,1,1
10046,0,0,0
10047,1,1,1
10048,0,0,0
10049,0,1,1
10050,1,0,0
10051,0,0,0
10052,1,1,1
10053,1,1,1
10054,0,1,1
10055,1,1,1
10056,1,0,0
10057,1,1,1
10058,1,1,1
10059,0,0,0
10060,1,0,0
10061,0,1,1
10062,0,0,0
10063,0,0,0
10064,1,1,1
10065,1,0,0
10066,0,0,0
10067,0,0,0
10068,1,1,1
10069,0,1,1
10070,0,1,1
10071,1,1,1
10072,0,0,0
10073,1,1,1
10074,1,1,1
10075,1,1,1
10076,1,1,1
10077,1,1,0
10078,0,1,1
10079,1,1,1
10080,0,1,1
10081,0,0,0
10082,1,1,1
10083,0,0,0
10084,1,1,1
10085,1,0,0
10086,0,0,0
10087,1,0,0
10088,0,0,0
10089,1,1,1
10090,0,0,0
10091,0,0,0
10092,0,0,0
10093,1,1,1
10094,1,0,0
10095,0,0,0
10096,0,1,1
10097,1,0,0
10098,1,0,0
10099,1,1,1
10100,0,0,0
10101,1,1,1
10102,0,1,1
10103,0,0,0
10104,0,0,1
10105,1,0,1
10106,1,1,1
10107,0,0,0
10108,0,0,0
10109,0,0,0
10110,0,0,0
10111,0,1,1
10112,1,1,1
10113,1,1,1
10114,0,0,0
10115,0,0,0
10116,1,1,1
10117,0,0,0
10118,1,1,0
10119,0,1,1
10120,0,0,0
10121,0,0,0
10122,1,1,1
10123,0,0,1
10124,0,0,0
10125,0,1,0
10126,1,0,0
10127,0,1,0
10128,0,0,0
10129,0,1,1
10130,0,1,0
10131,0,1,1
10132,1,1,1
10133,1,1,1
10134,0,0,1
10135,0,1,1
10136,0,0,0
10137,1,1,0
10138,0,0,0
10139,0,0,0
10140,1,0,0
10141,0,0,0
10142,1,1,1
10143,0,0,0
10144,0,0,0
10145,0,0,0
10146,0,0,1
10147,0,0,0
10148,0,0,0
10149,1,1,1
10150,1,1,1
10151,0,0,0
10152,1,1,0
10153,0,0,0
10154,0,0,0
10155,0,1,0
10156,1,0,1
10157,1,1,1
10158,1,1,1
10159,0,0,0
10160,0,1,0
10161,1,1,0
10162,0,0,0
10163,0,0,0
10164,0,1,1
10165,1,1,1
10166,0,0,0
10167,1,1,1
10168,0,1,1
10169,1,1,1
10170,0,0,0
10171,1,1,0
10172,0,0,0
10173,1,1,1
10174,1,0,0
10175,0,0,0
10176,1,1,1
10177,1,1,1
10178,0,0,0
10179,0,1,1
10180,0,0,0
10181,0,0,0
10182,1,1,1
10183,0,0,0
10184,0,0,0
10185,0,0,0
10186,0,0,0
10187,1,1,1
10188,0,0,0
10189,1,1,0
10190,0,1,0
10191,1,1,0
10192,0,1,0
10193,0,1,1
10194,0,0,0
10195,1,1,1
10196,0,1,1
10197,1,0,1
10198,1,1,1
10199,0,1,0
10200,1,1,1
10201,1,1,1
10202,0,0,0
10203,0,0,0
10204,0,0,0
10205,1,1,1
10206,1,0,0
10207,1,1,1
10208,1,1,1
10209,0,0,0
10210,0,0,0
10211,1,0,0
10212,0,1,1
10213,0,0,0
10214,1,1,1
10215,0,0,0
10216,1,1,1
10217,1,1,1
10218,1,0,0
10219,1,1,1
10220,1,1,1
10221,1,0,0
10222,0,0,0
10223,1,1,1
10224,0,0,0
10225,0,0,0
10226,0,1,0
10227,1,1,1
10228,1,1,1
10229,1,0,0
10230,0,0,0
10231,1,0,0
10232,0,0,0
10233,0,0,0
10234,0,1,0
10235,0,0,0
10236,0,1,1
10237,0,0,0
10238,0,0,0
10239,0,1,0
10240,1,0,1
10241,0,0,0
10242,0,1,1
10243,0,1,1
10244,0,0,0
10245,0,0,0
10246,0,0,0
10247,0,0,0
10248,1,1,1
10249,0,0,0
10250,0,1,1
10251,0,1,1
10252,0,1,0
10253,0,0,1
10254,0,0,0
10255,1,1,1
10256,0,0,0
10257,0,0,0
10258,0,0,1
10259,0,0,0
10260,1,1,0
10261,0,0,0
10262,1,1,1
10263,0,0,0
10264,1,1,0
10265,0,1,0
10266,0,1,0
10267,0,1,1
10268,1,1,1
10269,0,0,0
10270,1,1,1
10271,0,0,0
10272,1,1,1
10273,0,0,0
10274,0,0,0
10275,1,0,0
10276,0,0,0
10277,0,1,1
10278,1,1,1
10279,0,0,0
10280,0,1,1
10281,1,0,0
10282,0,0,0
10283,1,0,0
10284,0,0,0
10285,0,1,0
10286,1,0,0
10287,0,1,0
10288,1,1,0
10289,0,0,0
10290,1,1,1
10291,1,0,0
10292,1,0,0
10293,1,0,0
10294,0,1,1
10295,1,1,0
10296,1,0,0
10297,1,1,1
10298,0,1,0
10299,1,0,0
10300,0,0,0
10301,1,1,1
10302,0,0,0
10303,0,0,0
10304,0,1,0
10305,0,0,0
10306,0,1,0
10307,0,0,0
10308,0,1,1
10309,0,1,0
10310,0,1,1
10311,0,0,0
10312,0,0,0
10313,0,0,0
10314,1,0,1
10315,1,1,0
10316,0,0,0
10317,0,1,1
10318,0,0,0
10319,1,0,0
10320,1,0,0
10321,0,0,0
10322,1,0,0
10323,0,1,0
10324,0,0,0
10325,1,1,1
10326,1,1,1
10327,1,0,0
10328,0,0,0
10329,0,1,1
10330,0,0,0
10331,1,0,0
10332,0,0,1
10333,1,1,1
10334,1,1,0
10335,0,0,0
10336,0,0,0
10337,0,1,0
10338,1,1,1
10339,0,0,0
10340,1,1,1
10341,1,1,1
10342,1,1,1
10343,0,1,0
10344,1,1,1
10345,1,1,1
10346,0,1,0
10347,0,0,0
10348,0,0,0
10349,0,0,0
10350,0,0,0
10351,0,0,0
10352,0,0,0
10353,0,1,0
10354,0,0,0
10355,1,1,1
10356,1,0,0
10357,1,1,1
10358,1,0,0
10359,1,1,1
10360,1,1,1
10361,0,0,0
10362,1,1,1
10363,1,0,0
10364,1,1,1
10365,0,0,0
10366,1,1,0
10367,0,0,0
10368,0,0,0
10369,1,1,1
10370,0,0,1
10371,1,1,1
10372,0,0,1
10373,0,0,0
10374,0,0,0
10375,0,0,0
10376,0,0,0
10377,1,1,0
10378,0,0,0
10379,1,1,1
10380,1,1,1
10381,0,1,1
10382,1,1,1
10383,1,0,0
10384,0,0,0
10385,1,0,0
10386,1,0,0
10387,0,0,0
10388,1,1,1
10389,1,1,1
10390,1,1,1
10391,1,0,0
10392,0,0,0
10393,0,1,1
10394,1,1,1
10395,1,1,1
10396,1,0,0
10397,1,1,1
10398,0,0,0
10399,1,1,1
10400,0,0,1
10401,0,0,0
10402,1,1,0
10403,1,1,1
10404,1,1,1
10405,1,0,1
10406,0,0,0
10407,0,0,0
10408,1,1,1
10409,0,1,0
10410,0,1,1
10411,0,0,0
10412,0,1,1
10413,0,0,0
10414,1,1,1
10415,1,0,0
10416,1,1,1
10417,0,0,0
10418,1,1,0
10419,0,0,0
10420,0,1,0
10421,1,0,0
10422,1,0,0
10423,1,0,0
10424,1,1,1
10425,0,1,1
10426,1,1,1
10427,0,0,0
10428,0,1,0
10429,0,1,1
10430,1,0,0
10431,1,1,0
10432,1,1,0
10433,1,1,1
10434,1,1,1
10435,1,1,1
10436,0,1,1
10437,1,1,1
10438,0,0,0
10439,0,0,0
10440,0,1,0
10441,0,0,0
10442,0,0,0
10443,0,1,1
10444,0,1,1
10445,0,1,1
10446,1,0,0
10447,0,1,0
10448,0,0,0
10449,0,0,0
10450,0,0,0
10451,1,1,1
10452,0,1,1
10453,0,0,0
10454,1,1,1
10455,0,0,0
10456,1,0,1
10457,0,0,0
10458,0,0,0
10459,1,1,1
10460,0,0,0
10461,1,1,1
10462,0,0,0
10463,0,1,1
10464,0,0,0
10465,1,0,0
10466,0,1,1
10467,1,1,1
10468,1,0,0
10469,0,0,0
10470,1,0,1
10471,1,1,1
10472,1,1,1
10473,0,0,0
10474,0,0,0
10475,1,1,1
10476,0,1,1
10477,0,0,0
10478,0,0,0
10479,0,1,1
10480,0,0,0
10481,0,1,1
10482,0,0,0
10483,0,0,0
10484,0,1,1
10485,1,1,1
10486,0,0,0
10487,0,0,0
10488,0,1,1
10489,1,1,0
10490,1,1,1
10491,1,1,1
10492,0,1,1
10493,0,1,0
10494,1,0,0
10495,1,0,0
10496,1,0,1
10497,0,1,0
10498,0,0,0
10499,0,0,0
10500,0,0,0
10501,1,1,1
10502,1,1,0
10503,1,0,0
10504,0,1,1
10505,1,1,1
10506,0,0,1
10507,0,0,0
10508,0,0,0
10509,1,1,0
10510,1,1,1
10511,0,0,0
10512,1,1,1
10513,1,0,0
10514,0,0,1
10515,1,1,1
10516,0,1,0
10517,1,1,1
10518,0,0,0
10519,1,1,1
10520,1,1,1
10521,1,1,1
10522,0,0,0
10523,1,0,1
10524,1,1,0
10525,0,0,1
10526,0,0,0
10527,1,0,0
10528,1,1,1
10529,1,1,1
10530,0,0,0
10531,0,0,0
10532,1,0,1
10533,0,0,0
10534,1,1,1
10535,1,1,1
10536,1,1,0
10537,0,0,0
10538,0,0,0
10539,0,0,0
10540,0,0,0
10541,0,1,0
10542,0,0,0
10543,1,1,1
10544,1,1,1
10545,0,0,0
10546,0,1,0
10547,1,1,1
10548,0,1,1
10549,0,0,0
10550,0,0,0
10551,1,1,0
10552,0,0,0
10553,1,1,1
10554,0,0,0
10555,1,1,1
10556,0,1,1
10557,1,1,1
10558,0,0,0
10559,0,1,1
10560,0,0,0
10561,0,0,0
10562,0,1,0
10563,0,1,1
10564,1,1,1
10565,0,0,0
10566,0,0,0
10567,0,0,0
10568,1,1,1
10569,1,1,0
10570,1,1,1
10571,0,0,0
10572,1,0,1
10573,1,0,0
10574,1,0,0
10575,1,1,1
10576,1,0,1
10577,0,0,0
10578,1,1,1
10579,1,1,1
10580,0,0,0
10581,0,0,0
10582,1,1,1
10583,0,0,0
10584,1,0,1
10585,0,0,0
10586,0,0,0
10587,0,0,0
10588,0,0,0
10589,0,1,0
10590,0,1,0
10591,1,1,1
10592,0,1,1
10593,0,0,0
10594,0,0,0
10595,1,1,1
10596,1,0,0
10597,0,1,1
10598,1,1,0
10599,0,0,0
10600,1,1,0
10601,0,0,0
10602,1,1,0
10603,1,1,1
10604,0,0,0
10605,0,0,0
10606,0,0,0
10607,1,1,0
10608,0,0,1
10609,0,0,0
10610,1,0,0
10611,0,0,0
10612,0,0,0
10613,1,0,1
10614,1,1,1
10615,1,1,1
10616,1,1,1
10617,1,1,1
10618,0,1,0
10619,0,0,0
10620,0,0,0
10621,1,0,0
10622,0,1,0
10623,0,0,0
10624,0,0,0
10625,0,0,0
10626,1,1,1
10627,0,0,0
10628,1,0,1
10629,0,0,0
10630,0,0,0
10631,0,0,0
10632,0,1,1
10633,0,1,1
10634,1,0,1
10635,0,0,0
10636,1,1,1
10637,0,0,0
10638,1,0,0
10639,0,0,0
10640,1,1,1
10641,1,1,0
10642,1,1,1
10643,0,0,0
10644,0,0,0
10645,0,0,0
10646,0,0,0
10647,0,0,0
10648,1,1,1
10649,0,0,0
10650,0,0,0
10651,1,0,0
10652,1,0,1
10653,1,1,1
10654,0,0,0
10655,0,0,0
10656,1,1,0
10657,0,0,0
10658,0,0,0
10659,1,0,0
10660,1,1,1
10661,1,1,1
10662,0,0,1
10663,1,1,1
10664,1,0,0
10665,0,0,0
10666,1,0,0
10667,1,0,0
10668,0,0,0
10669,0,0,0
10670,0,0,1
10671,1,1,1
10672,0,0,0
10673,0,0,0
10674,1,1,1
10675,0,0,0
10676,1,0,0
10677,0,1,0
10678,0,0,0
10679,0,0,0
10680,0,0,0
10681,0,0,0
10682,0,0,0
10683,0,0,0
10684,0,0,0
10685,0,0,0
10686,0,0,0
10687,1,0,0
10688,1,1,1
10689,1,1,1
10690,0,0,0
10691,0,0,1
10692,0,0,0
10693,0,0,0
10694,0,0,0
10695,1,1,0
10696,1,1,1
10697,1,0,0
10698,0,0,0
10699,0,1,1
10700,1,1,1
10701,1,1,1
10702,0,0,0
10703,0,0,1
10704,0,0,0
10705,1,1,1
10706,1,0,0
10707,1,1,1
10708,0,0,0
10709,0,1,1
10710,0,0,0
10711,1,0,0
10712,1,1,0
10713,1,1,0
10714,1,0,0
10715,1,1,0
10716,0,0,0
10717,0,0,0
10718,0,1,1
10719,0,0,0
10720,0,0,0
10721,1,1,1
10722,0,0,0
10723,1,0,0
10724,0,1,0
10725,1,0,0
10726,0,0,0
10727,1,1,1
10728,0,0,0
10729,0,1,1
10730,1,0,0
10731,1,0,0
10732,1,1,1
10733,0,0,0
10734,0,0,0
10735,0,0,1
10736,1,1,0
10737,1,1,0
10738,1,1,1
10739,1,1,1
10740,0,0,1
10741,0,0,0
10742,1,0,0
10743,1,1,0
10744,1,1,1
10745,0,0,0
10746,0,0,0
10747,0,0,0
10748,0,0,0
10749,1,1,0
10750,0,0,0
10751,0,0,0
10752,0,0,0
10753,1,0,0
10754,0,0,1
10755,1,1,1
10756,0,0,0
10757,0,0,0
10758,0,0,0
10759,0,0,0
10760,0,1,1
10761,1,0,1
10762,1,1,0
10763,0,0,0
10764,0,0,0
10765,0,0,0
10766,1,1,1
10767,0,0,0
10768,1,0,0
10769,1,1,1
10770,0,1,0
10771,1,1,1
10772,0,0,0
10773,1,0,0
10774,0,0,0
10775,0,0,0
10776,0,0,0
10777,1,0,0
10778,1,0,0
10779,0,1,1
10780,0,0,0
10781,0,1,1
10782,0,1,1
10783,1,0,0
10784,0,0,0
10785,1,0,0
10786,1,1,1
10787,0,0,0
10788,1,1,1
10789,0,0,0
10790,0,0,0
10791,0,0,1
10792,1,1,1
10793,0,1,1
10794,0,0,0
10795,1,1,1
10796,0,0,0
10797,1,1,1
10798,1,1,1
10799,1,1,0
10800,0,0,0
10801,0,0,0
10802,0,0,0
10803,1,1,1
10804,0,0,0
10805,0,0,0
10806,1,1,0
10807,1,1,1
10808,0,0,0
10809,0,1,1
10810,0,0,0
10811,0,0,0
10812,1,1,1
10813,0,0,0
10814,1,1,1
10815,1,1,1
10816,0,0,0
10817,0,1,0
10818,0,0,0
10819,1,1,1
10820,1,1,1
10821,1,1,1
10822,1,0,1
10823,0,0,0
10824,0,0,0
10825,0,0,0
10826,1,1,1
10827,1,1,1
10828,0,0,0
10829,0,1,1
10830,0,0,0
10831,0,1,1
10832,0,1,0
10833,0,0,1
10834,0,0,0
10835,0,1,1
10836,1,1,0
10837,1,1,1
10838,0,1,1
10839,1,0,1
10840,0,0,0
10841,0,1,1
10842,0,1,1
10843,0,0,0
10844,0,0,0
10845,1,0,0
10846,0,0,0
10847,1,0,0
10848,0,0,1
10849,0,0,0
10850,1,1,1
10851,0,1,1
10852,1,1,1
10853,0,0,0
10854,1,1,0
10855,0,0,0
10856,0,0,0
10857,0,0,0
10858,0,1,1
10859,1,0,0
10860,0,0,0
10861,1,0,0
10862,0,0,0
10863,1,1,1
10864,0,1,0
10865,1,1,0
10866,0,0,0
10867,1,1,0
10868,1,0,0
10869,0,0,0
10870,0,1,0
10871,0,0,0
10872,0,0,0
10873,1,0,0
10874,0,1,0
10875,0,0,0
10876,1,1,1
10877,1,0,0
10878,0,1,1
10879,0,0,0
10880,0,1,1
10881,0,0,0
10882,1,1,1
10883,1,1,1
10884,0,0,0
10885,0,0,0
10886,0,0,0
10887,0,0,0
10888,1,1,1
10889,0,0,0
10890,0,0,0
10891,1,1,1
10892,0,0,0
10893,0,1,1
10894,1,1,1
10895,1,1,0
10896,1,1,1
10897,0,0,0
10898,1,1,1
10899,1,1,1
10900,0,0,0
10901,1,1,1
10902,1,1,0
10903,1,1,1
10904,0,0,0
10905,0,0,1
10906,0,1,1
10907,0,0,0
10908,1,1,0
10909,0,0,0
10910,0,0,0
10911,1,1,1
10912,0,0,0
10913,0,0,0
10914,0,0,0
10915,1,1,1
10916,0,0,0
10917,0,1,1
10918,0,1,1
10919,0,1,0
10920,1,1,1
10921,1,1,1
10922,0,0,0
10923,0,0,0
10924,0,0,1
10925,1,1,1
10926,0,0,0
10927,0,0,0
10928,1,1,1
10929,0,0,0
10930,0,1,0
10931,1,1,0
10932,1,1,1
10933,0,0,0
10934,1,0,0
10935,0,0,0
10936,0,0,0
10937,1,1,1
10938,0,0,0
10939,1,1,0
10940,0,0,1
10941,0,0,0
10942,0,1,1
10943,0,0,0
10944,0,0,0
10945,1,1,1
10946,0,1,1
10947,0,1,1
10948,0,0,0
10949,1,1,1
10950,0,0,0
10951,1,1,1
10952,0,0,0
10953,1,0,0
10954,0,0,0
10955,0,0,0
10956,0,0,0
10957,1,1,1
10958,0,1,1
10959,0,0,0
10960,0,0,0
10961,0,0,1
10962,0,0,0
10963,1,1,1
10964,1,0,0
10965,1,0,0
10966,1,0,0
10967,1,0,0
10968,0,0,0
10969,0,0,0
10970,1,1,1
10971,0,0,0
10972,1,1,0
10973,1,1,0
10974,1,1,1
10975,0,0,0
10976,1,1,1
10977,0,0,1
10978,0,0,0
10979,1,0,0
10980,0,0,0
10981,0,0,0
10982,0,1,0
10983,0,0,0
10984,0,0,0
10985,1,1,1
10986,1,0,0
10987,0,0,0
